src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year,file_location_temp,file_location_weather,file_location_precip
860,"KINGSCLERE, STRATTONS FARM",kingsclere-strattons-farm,hampshire,51.344,-1.265,102,1990,2002,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00860_kingsclere-strattons-farm\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00860_kingsclere-strattons-farm\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00860_kingsclere-strattons-farm\qc-version-1
862,ODIHAM,odiham,hampshire,51.239,-0.945,118,1984,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00862_odiham\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00862_odiham\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00862_odiham\qc-version-1
863,HAYLING ISLAND,hayling-island,hampshire,50.785,-0.986,4,1961,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00863_hayling-island\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00863_hayling-island\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00863_hayling-island\qc-version-1
864,"BUTSER, HILLHAMPTON",butser-hillhampton,hampshire,50.963,-0.982,122,1977,1990,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00864_butser-hillhampton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00864_butser-hillhampton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00864_butser-hillhampton\qc-version-1
865,"BUTSER, WINDMILL HILL",butser-windmill-hill,hampshire,50.944,-0.976,92,1990,2009,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00865_butser-windmill-hill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00865_butser-windmill-hill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00865_butser-windmill-hill\qc-version-1
866,LITTLE BUTSER,little-butser,hampshire,50.983,-0.977,183,1977,1990,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00866_little-butser\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00866_little-butser\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00866_little-butser\qc-version-1
867,LONG SUTTON,long-sutton,hampshire,51.213,-0.93,145,1961,2001,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00867_long-sutton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00867_long-sutton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00867_long-sutton\qc-version-1
868,ALICE HOLT LODGE,alice-holt-lodge,hampshire,51.178,-0.85,115,1962,2009,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00868_alice-holt-lodge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00868_alice-holt-lodge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00868_alice-holt-lodge\qc-version-1
869,SOUTH FARNBOROUGH,south-farnborough,hampshire,51.28,-0.773,65,1921,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00869_south-farnborough\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00869_south-farnborough\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00869_south-farnborough\qc-version-1
874,WIGHT: WELLOW,wight-wellow,isle-of-wight,50.69,-1.448,25,1989,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\isle-of-wight\00874_wight-wellow\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\isle-of-wight\00874_wight-wellow\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\isle-of-wight\00874_wight-wellow\qc-version-1
876,WIGHT: ST CATHERINES POINT,wight-st-catherines-point,isle-of-wight,50.576,-1.297,20,1942,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\isle-of-wight\00876_wight-st-catherines-point\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\isle-of-wight\00876_wight-st-catherines-point\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\isle-of-wight\00876_wight-st-catherines-point\qc-version-1
877,WIGHT: VENTNOR PARK,wight-ventnor-park,isle-of-wight,50.593,-1.213,60,1984,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\isle-of-wight\00877_wight-ventnor-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\isle-of-wight\00877_wight-ventnor-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\isle-of-wight\00877_wight-ventnor-park\qc-version-1
878,WIGHT: SHANKLIN,wight-shanklin,isle-of-wight,50.624,-1.181,55,1959,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\isle-of-wight\00878_wight-shanklin\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\isle-of-wight\00878_wight-shanklin\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\isle-of-wight\00878_wight-shanklin\qc-version-1
879,WIGHT: SANDOWN,wight-sandown,isle-of-wight,50.658,-1.147,4,1961,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\isle-of-wight\00879_wight-sandown\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\isle-of-wight\00879_wight-sandown\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\isle-of-wight\00879_wight-sandown\qc-version-1
880,WIGHT: RYDE,wight-ryde,isle-of-wight,50.732,-1.157,4,1961,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\isle-of-wight\00880_wight-ryde\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\isle-of-wight\00880_wight-ryde\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\isle-of-wight\00880_wight-ryde\qc-version-1
881,TROWBRIDGE,trowbridge,wiltshire,51.324,-2.224,37,1976,1985,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00881_trowbridge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00881_trowbridge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00881_trowbridge\qc-version-1
882,NETHERAVON,netheravon,wiltshire,51.244,-1.766,129,1984,1995,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00882_netheravon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00882_netheravon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00882_netheravon\qc-version-1
883,LACOCK,lacock,wiltshire,51.431,-2.115,49,1961,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00883_lacock\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00883_lacock\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00883_lacock\qc-version-1
884,TEFFONT MAGNA,teffont-magna,wiltshire,51.093,-2.026,117,1993,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00884_teffont-magna\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00884_teffont-magna\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00884_teffont-magna\qc-version-1
885,WEST LAVINGTON,west-lavington,wiltshire,51.281,-2.001,99,1961,1968,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00885_west-lavington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00885_west-lavington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00885_west-lavington\qc-version-1
886,LYNEHAM,lyneham,wiltshire,51.503,-1.992,145,1972,2002,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00886_lyneham\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00886_lyneham\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00886_lyneham\qc-version-1
887,CHISLEDON,chisledon,wiltshire,51.519,-1.728,177,1961,1967,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00887_chisledon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00887_chisledon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00887_chisledon\qc-version-1
888,LARKHILL,larkhill,wiltshire,51.202,-1.806,132,1921,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00888_larkhill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00888_larkhill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00888_larkhill\qc-version-1
889,BOSCOMBE DOWN,boscombe-down,wiltshire,51.162,-1.755,126,1974,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00889_boscombe-down\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00889_boscombe-down\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00889_boscombe-down\qc-version-1
890,UPAVON,upavon,wiltshire,51.292,-1.776,179,1963,1987,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00890_upavon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00890_upavon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00890_upavon\qc-version-1
891,MARLBOROUGH,marlborough,wiltshire,51.416,-1.735,129,1889,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00891_marlborough\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00891_marlborough\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00891_marlborough\qc-version-1
892,PORTON,porton,wiltshire,51.128,-1.701,111,1957,1980,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\wiltshire\00892_porton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\wiltshire\00892_porton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\wiltshire\00892_porton\qc-version-1
894,UPPER KILLEYAN,upper-killeyan,argyll-in-strathclyde-region,55.595,-6.317,90,1979,1987,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00894_upper-killeyan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00894_upper-killeyan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00894_upper-killeyan\qc-version-1
896,ORSAY,orsay,argyll-in-strathclyde-region,55.674,-6.511,23,1992,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00896_orsay\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00896_orsay\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00896_orsay\qc-version-1
897,RHUVAAL,rhuvaal,argyll-in-strathclyde-region,55.936,-6.125,20,1964,1981,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00897_rhuvaal\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00897_rhuvaal\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00897_rhuvaal\qc-version-1
898,"COLONSAY, HOTEL",colonsay-hotel,argyll-in-strathclyde-region,56.069,-6.195,15,1990,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00898_colonsay-hotel\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00898_colonsay-hotel\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00898_colonsay-hotel\qc-version-1
899,COLONSAY,colonsay,argyll-in-strathclyde-region,56.084,-6.208,35,1961,1989,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00899_colonsay\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00899_colonsay\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00899_colonsay\qc-version-1
900,AROS,aros,argyll-in-strathclyde-region,56.536,-5.981,37,1967,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00900_aros\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00900_aros\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00900_aros\qc-version-1
901,ARDNAMURCHAN,ardnamurchan,argyll-in-highland-region,56.726,-6.224,6,1982,1988,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-highland-region\00901_ardnamurchan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-highland-region\00901_ardnamurchan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-highland-region\00901_ardnamurchan\qc-version-1
902,KILCHOAN NO 2,kilchoan-no-2,argyll-in-highland-region,56.696,-6.123,10,1989,1989,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-highland-region\00902_kilchoan-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-highland-region\00902_kilchoan-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-highland-region\00902_kilchoan-no-2\qc-version-1
903,KILMORY,kilmory,argyll-in-highland-region,56.758,-6.048,45,1989,2004,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-highland-region\00903_kilmory\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-highland-region\00903_kilmory\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-highland-region\00903_kilmory\qc-version-1
904,CRAIGHOUSE,craighouse,argyll-in-strathclyde-region,55.834,-5.951,4,1964,1986,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00904_craighouse\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00904_craighouse\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00904_craighouse\qc-version-1
9092,SEAVINGTON,seavington,somerset,50.941,-2.861,85,2009,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\somerset\09092_seavington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\somerset\09092_seavington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\somerset\09092_seavington\qc-version-1
907,"MORVERN, CLAGGAN",morvern-claggan,argyll-in-highland-region,56.584,-5.749,28,1994,2001,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-highland-region\00907_morvern-claggan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-highland-region\00907_morvern-claggan\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-highland-region\00907_morvern-claggan\qc-version-1
908,MACHRIHANISH,machrihanish,argyll-in-strathclyde-region,55.441,-5.697,10,1978,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00908_machrihanish\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00908_machrihanish\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00908_machrihanish\qc-version-1
909,CAMPBELTOWN NO 2,campbeltown-no-2,argyll-in-strathclyde-region,55.428,-5.611,12,1961,1972,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00909_campbeltown-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00909_campbeltown-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00909_campbeltown-no-2\qc-version-1
17292,PORTRUSH,portrush,antrim,55.208,-6.656,8,1996,2002,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\antrim\17292_portrush\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\antrim\17292_portrush\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\antrim\17292_portrush\qc-version-1
911,ACHAGLACHGACH,achaglachgach,argyll-in-strathclyde-region,55.822,-5.493,12,1961,1978,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00911_achaglachgach\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00911_achaglachgach\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00911_achaglachgach\qc-version-1
912,KNAPDALE FOREST,knapdale-forest,argyll-in-strathclyde-region,56.06,-5.553,40,1967,1976,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\argyll-in-strathclyde-region\00912_knapdale-forest\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\argyll-in-strathclyde-region\00912_knapdale-forest\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\argyll-in-strathclyde-region\00912_knapdale-forest\qc-version-1
